InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
552242,22634,CHILDS BREAKFAST SET SPACEBOY ,1,06/05/2011 19:22,9.95,12748
552239,23000,TRAVEL CARD WALLET TRANSPORT,24,06/05/2011 16:54,0.42,14056
552239,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,06/05/2011 16:54,1.65,14056
552239,21981,PACK OF 12 WOODLAND TISSUES ,6,06/05/2011 16:54,0.29,14056
552239,22367,CHILDRENS APRON SPACEBOY DESIGN,1,06/05/2011 16:54,1.95,14056
552233,23298,SPOTTY BUNTING,9,06/05/2011 15:54,4.95,17068
552231,21469,POLKA DOT RAFFIA FOOD COVER,1,06/05/2011 15:47,3.75,17364
552217,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,06/05/2011 15:13,2.55,18170
552217,48194,DOORMAT HEARTS,2,06/05/2011 15:13,7.95,18170
552193,21981,PACK OF 12 WOODLAND TISSUES ,24,06/05/2011 14:22,0.29,15114
552193,22614,PACK OF 12 SPACEBOY TISSUES,24,06/05/2011 14:22,0.29,15114
552191,22820,GIFT BAG BIRTHDAY,12,06/05/2011 14:12,0.65,16832
552188,21238,RED RETROSPOT CUP,8,06/05/2011 14:01,0.85,12394
552188,22556,PLASTERS IN TIN CIRCUS PARADE ,12,06/05/2011 14:01,1.65,12394
552185,21239,PINK  POLKADOT CUP,16,06/05/2011 13:52,0.85,12921
552184,23060,HEART BEADED TRELLIS DECORATION,12,06/05/2011 13:43,2.08,13741
552183,85150,LADIES & GENTLEMEN METAL SIGN,1,06/05/2011 13:43,2.55,17604
552181,22748,POPPY'S PLAYHOUSE KITCHEN,40,06/05/2011 13:36,2.1,17381
552180,21915,RED  HARMONICA IN BOX ,12,06/05/2011 13:35,1.25,18235
552180,22476,EMPIRE UNION JACK TV DINNER TRAY,3,06/05/2011 13:35,4.95,18235
552180,22620,4 TRADITIONAL SPINNING TOPS,12,06/05/2011 13:35,1.45,18235
552176,22087,PAPER BUNTING WHITE LACE,7,06/05/2011 13:25,2.95,17516
552168,22438,BALLOON ART MAKE YOUR OWN FLOWERS,10,06/05/2011 12:28,1.95,13880
552166,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,06/05/2011 12:21,1.45,13475
552166,22156,HEART DECORATION WITH PEARLS ,12,06/05/2011 12:21,0.85,13475
552108,82581,TOILET METAL SIGN,1,06/05/2011 11:36,0.55,17841
552108,23131,MISTLETOE HEART WREATH CREAM,1,06/05/2011 11:36,4.15,17841
552108,22684,FRENCH BLUE METAL DOOR SIGN 9,1,06/05/2011 11:36,1.25,17841
552108,23206,LUNCH BAG APPLE DESIGN,1,06/05/2011 11:36,1.65,17841
552108,22487,WHITE WOOD GARDEN PLANT LADDER,1,06/05/2011 11:36,9.95,17841
552078,22383,LUNCH BAG SUKI DESIGN ,10,06/05/2011 11:26,1.65,16748
552064,22360,GLASS JAR ENGLISH CONFECTIONERY,1,06/05/2011 11:05,2.95,15874
552061,47566B,TEA TIME PARTY BUNTING,8,06/05/2011 10:43,4.95,13001
552061,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,06/05/2011 10:43,2.08,13001
552061,21558,SKULL LUNCH BOX WITH CUTLERY ,6,06/05/2011 10:43,2.55,13001
552061,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,06/05/2011 10:43,2.08,13001
552061,21896,POTTING SHED TWINE,6,06/05/2011 10:43,2.1,13001
552061,22417,PACK OF 60 SPACEBOY CAKE CASES,24,06/05/2011 10:43,0.55,13001
552061,47590A,BLUE HAPPY BIRTHDAY BUNTING,6,06/05/2011 10:43,5.45,13001
552061,21866,UNION JACK FLAG LUGGAGE TAG,12,06/05/2011 10:43,1.25,13001
552058,21034,REX CASH+CARRY JUMBO SHOPPER,3,06/05/2011 10:36,0.95,15218
552058,21868,POTTING SHED TEA MUG,12,06/05/2011 10:36,1.25,15218
552055,22998,TRAVEL CARD WALLET KEEP CALM,48,06/05/2011 10:32,0.42,16353
552054,23201,JUMBO BAG ALPHABET,10,06/05/2011 10:19,2.08,15062
552054,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,06/05/2011 10:19,1.25,15062
552051,72232,FENG SHUI PILLAR CANDLE,4,06/05/2011 10:10,0.19,14796
552051,47559B,TEA TIME OVEN GLOVE,6,06/05/2011 10:10,1.25,14796
552046,22690,DOORMAT HOME SWEET HOME BLUE ,2,06/05/2011 09:44,7.95,15235
552046,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,06/05/2011 09:44,0.42,15235
552046,22305,COFFEE MUG PINK PAISLEY DESIGN,6,06/05/2011 09:44,2.55,15235
552046,21158,MOODY GIRL DOOR HANGER ,12,06/05/2011 09:44,1.45,15235
552042,21535,RED RETROSPOT SMALL MILK JUG,12,06/05/2011 09:00,2.55,13952
552042,21216,SET 3 RETROSPOT TEA COFFEE SUGAR,8,06/05/2011 09:00,4.95,13952
552041,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,06/05/2011 08:25,1.65,14273
552039,22998,TRAVEL CARD WALLET KEEP CALM,24,06/05/2011 08:10,0.42,13081
552039,21239,PINK  POLKADOT CUP,8,06/05/2011 08:10,0.85,13081
552039,22984,CARD GINGHAM ROSE ,24,06/05/2011 08:10,0.42,13081
552039,15036,ASSORTED COLOURS SILK FAN,36,06/05/2011 08:10,0.83,13081
552039,84988,SET OF 72 PINK HEART PAPER DOILIES,12,06/05/2011 08:10,1.45,13081
552039,21733,RED HANGING HEART T-LIGHT HOLDER,32,06/05/2011 08:10,2.55,13081
552039,22434,BALLOON PUMP WITH 10 BALLOONS,8,06/05/2011 08:10,1.95,13081
552039,16161U,WRAP SUKI AND FRIENDS,25,06/05/2011 08:10,0.42,13081
552039,22035,VINTAGE CARAVAN GREETING CARD ,12,06/05/2011 08:10,0.42,13081
552038,21523,DOORMAT FANCY FONT HOME SWEET HOME,40,06/05/2011 08:08,6.75,14156
552036,22427,ENAMEL FLOWER JUG CREAM,3,05/05/2011 19:16,5.95,12748
552036,48138,DOORMAT UNION FLAG,1,05/05/2011 19:16,7.95,12748
552034,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,05/05/2011 18:38,1.65,17578
552033,23078,ICE CREAM PEN LIP GLOSS ,48,05/05/2011 18:36,1.25,14776
552025,21930,JUMBO STORAGE BAG SKULLS,7,05/05/2011 18:04,2.08,13969
552023,21500,PINK POLKADOT WRAP ,25,05/05/2011 17:59,0.42,17624
552013,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,05/05/2011 17:34,0.42,12451
552013,22367,CHILDRENS APRON SPACEBOY DESIGN,8,05/05/2011 17:34,1.95,12451
552013,21084,SET/6 COLLAGE PAPER CUPS,24,05/05/2011 17:34,0.19,12451
552008,22849,BREAD BIN DINER STYLE MINT,8,05/05/2011 17:13,14.95,12476
552007,21084,SET/6 COLLAGE PAPER CUPS,24,05/05/2011 16:56,0.19,13269
552007,21394,RED POLKADOT BEAKER ,48,05/05/2011 16:56,0.39,13269
552005,22178,VICTORIAN GLASS HANGING T-LIGHT,12,05/05/2011 16:34,1.25,15491
552004,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,05/05/2011 16:31,1.65,17522
551998,21875,KINGS CHOICE MUG,6,05/05/2011 15:48,1.25,14099
551998,21755,LOVE BUILDING BLOCK WORD,1,05/05/2011 15:48,5.95,14099
551998,21413,PERIWINKLE T-LIGHT HOLDER,4,05/05/2011 15:48,1.25,14099
551996,48194,DOORMAT HEARTS,4,05/05/2011 15:44,7.95,16628
551994,21794,CLASSIC FRENCH STYLE BASKET NATURAL,8,05/05/2011 15:42,3.95,12868
551994,21314,SMALL GLASS HEART TRINKET POT,8,05/05/2011 15:42,2.1,12868
551993,22502,PICNIC BASKET WICKER SMALL,1,05/05/2011 15:39,5.95,14697
551993,21034,REX CASH+CARRY JUMBO SHOPPER,1,05/05/2011 15:39,0.95,14697
551992,82484,WOOD BLACK BOARD ANT WHITE FINISH,24,05/05/2011 15:31,6.75,12747
551987,22384,LUNCH BAG PINK POLKADOT,2,05/05/2011 14:55,1.65,15005
551987,21931,JUMBO STORAGE BAG SUKI,2,05/05/2011 14:55,2.08,15005
551987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,05/05/2011 14:55,2.95,15005
551987,82581,TOILET METAL SIGN,3,05/05/2011 14:55,0.55,15005
551987,23204,CHARLOTTE BAG APPLES DESIGN,10,05/05/2011 14:55,0.85,15005
551984,22684,FRENCH BLUE METAL DOOR SIGN 9,10,05/05/2011 14:37,1.25,15841
551982,85040A,S/4 PINK FLOWER CANDLES IN BOWL,6,05/05/2011 13:56,1.65,15023
551982,22431,WATERING CAN BLUE ELEPHANT,2,05/05/2011 13:56,1.95,15023
551981,22804,CANDLEHOLDER PINK HANGING HEART,64,05/05/2011 13:53,2.55,13694
551966,22998,TRAVEL CARD WALLET KEEP CALM,5,05/05/2011 13:14,0.42,15356
551966,21318,GLASS CHALICE BLUE SMALL ,6,05/05/2011 13:14,0.39,15356
551966,21169,YOU'RE CONFUSING ME METAL SIGN ,2,05/05/2011 13:14,1.69,15356
551963,22993,SET OF 4 PANTRY JELLY MOULDS,12,05/05/2011 12:52,1.25,13266
551961,22672,FRENCH BATHROOM SIGN BLUE METAL,12,05/05/2011 12:39,1.65,13883
551961,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,05/05/2011 12:39,4.15,13883
551960,20981,12 PENCILS TALL TUBE WOODLAND,12,05/05/2011 12:38,0.85,18239
551956,23060,HEART BEADED TRELLIS DECORATION,6,05/05/2011 12:22,2.08,15021
551956,22296,HEART IVORY TRELLIS LARGE,1,05/05/2011 12:22,1.65,15021
551954,23283,DOORMAT VINTAGE LEAVES DESIGN ,5,05/05/2011 12:13,7.95,14515
551953,82583,HOT BATHS METAL SIGN,12,05/05/2011 11:53,2.1,13448
551944,22697,GREEN REGENCY TEACUP AND SAUCER,1,05/05/2011 11:08,2.95,14553
551944,20986,BLUE CALCULATOR RULER,2,05/05/2011 11:08,1.25,14553
551944,22429,ENAMEL MEASURING JUG CREAM,1,05/05/2011 11:08,4.25,14553
551891,79066K,RETRO MOD TRAY,10,05/05/2011 09:53,0.85,17429
551887,22380,TOY TIDY SPACEBOY  ,5,05/05/2011 09:29,2.1,12593
551887,22659,LUNCH BOX I LOVE LONDON,12,05/05/2011 09:29,1.95,12593
551885,22960,JAM MAKING SET WITH JARS,6,05/05/2011 09:18,4.25,16700
551885,21500,PINK POLKADOT WRAP ,25,05/05/2011 09:18,0.42,16700
551884,21043,APRON MODERN VINTAGE COTTON,12,05/05/2011 09:17,1.95,16109
551879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,05/05/2011 08:33,2.55,13831
551878,22083,PAPER CHAIN KIT RETROSPOT,6,05/05/2011 08:32,2.95,15129
551876,85150,LADIES & GENTLEMEN METAL SIGN,6,05/05/2011 08:18,2.55,14867
551876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,05/05/2011 08:18,2.95,14867
551874,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,05/05/2011 07:37,2.95,16422
551870,22197,SMALL POPCORN HOLDER,100,04/05/2011 16:51,0.72,17811
551870,22332,SKULLS PARTY BAG + STICKER SET,3,04/05/2011 16:51,1.65,17811
551869,22037,ROBOT BIRTHDAY CARD,36,04/05/2011 16:36,0.42,16767
551869,22984,CARD GINGHAM ROSE ,12,04/05/2011 16:36,0.42,16767
551869,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,04/05/2011 16:36,2.95,16767
551869,23206,LUNCH BAG APPLE DESIGN,1,04/05/2011 16:36,1.65,16767
551869,22993,SET OF 4 PANTRY JELLY MOULDS,12,04/05/2011 16:36,1.25,16767
551868,22077,6 RIBBONS RUSTIC CHARM,12,04/05/2011 16:29,1.65,12540
551868,22028,PENNY FARTHING BIRTHDAY CARD,12,04/05/2011 16:29,0.42,12540
551859,22151,PLACE SETTING WHITE HEART,24,04/05/2011 15:37,0.42,14336
551858,22132,RED LOVE HEART SHAPE CUP,12,04/05/2011 15:33,0.85,18041
551857,21468,BUTTERFLY CROCHET FOOD COVER,6,04/05/2011 15:33,3.75,13037
551855,23008,DOLLY GIRL BABY GIFT SET,2,04/05/2011 15:08,16.95,12836
551855,22998,TRAVEL CARD WALLET KEEP CALM,24,04/05/2011 15:08,0.42,12836
551855,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,04/05/2011 15:08,0.83,12836
551850,22832,BROCANTE SHELF WITH HOOKS,2,04/05/2011 14:33,10.75,13731
551849,22084,PAPER CHAIN KIT EMPIRE,12,04/05/2011 14:33,2.95,16258
551846,23164,REGENCY CAKE SLICE,4,04/05/2011 14:11,4.95,13047
551843,22993,SET OF 4 PANTRY JELLY MOULDS,12,04/05/2011 13:57,1.25,16094
551839,22087,PAPER BUNTING WHITE LACE,160,04/05/2011 13:34,2.55,15311
551835,21535,RED RETROSPOT SMALL MILK JUG,6,04/05/2011 13:17,2.55,17646
551835,21531,RED RETROSPOT SUGAR JAM BOWL,6,04/05/2011 13:17,2.55,17646
551835,21844,RED RETROSPOT MUG,6,04/05/2011 13:17,2.95,17646
551833,21213,PACK OF 72 SKULL CAKE CASES,24,04/05/2011 13:12,0.55,16779
551833,71053,WHITE METAL LANTERN,24,04/05/2011 13:12,3.39,16779
551833,21215,IVORY PAPER CUP CAKE CASES ,24,04/05/2011 13:12,0.55,16779
551823,84689,S/2 BEACH HUT TREASURE CHESTS,2,04/05/2011 12:29,2,17955
551822,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12,04/05/2011 12:26,2.1,13524
551820,22993,SET OF 4 PANTRY JELLY MOULDS,24,04/05/2011 12:11,1.25,12645
551820,22382,LUNCH BAG SPACEBOY DESIGN ,10,04/05/2011 12:11,1.65,12645
551820,22551,PLASTERS IN TIN SPACEBOY,12,04/05/2011 12:11,1.65,12645
551819,23283,DOORMAT VINTAGE LEAVES DESIGN ,10,04/05/2011 11:58,6.75,14739
551812,84674,FLYING PIG WATERING CAN,6,04/05/2011 11:39,2.95,15527
551811,22197,SMALL POPCORN HOLDER,13,04/05/2011 11:37,0.85,15039
551810,22518,CHILDS GARDEN BRUSH BLUE,1,04/05/2011 11:32,2.1,15719
551810,22896,PEG BAG APPLES DESIGN,2,04/05/2011 11:32,2.55,15719
551809,21172,PARTY METAL SIGN ,96,04/05/2011 11:32,1.25,17511
551776,22494,EMERGENCY FIRST AID TIN ,2,04/05/2011 11:23,1.25,13268
551776,82581,TOILET METAL SIGN,2,04/05/2011 11:23,0.55,13268
551775,23178,JAM CLOCK MAGNET,6,04/05/2011 11:21,2.89,12886
551774,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,04/05/2011 11:12,0.85,14606
551774,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,04/05/2011 11:12,2.95,14606
551747,21368,MIRRORED WALL ART LADIES,48,04/05/2011 11:00,0.85,14298
551747,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,96,04/05/2011 11:00,0.42,14298
551747,75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,144,04/05/2011 11:00,0.42,14298
551739,22523,CHILDS GARDEN FORK PINK,1,04/05/2011 10:58,0.85,18118
551739,22919,HERB MARKER MINT,2,04/05/2011 10:58,0.65,18118
551739,21866,UNION JACK FLAG LUGGAGE TAG,1,04/05/2011 10:58,1.25,18118
551734,22090,PAPER BUNTING RETROSPOT,6,04/05/2011 10:15,2.95,18178
551733,82583,HOT BATHS METAL SIGN,24,04/05/2011 10:15,2.1,13012
551733,20750,RED RETROSPOT MINI CASES,2,04/05/2011 10:15,7.95,13012
551731,21498,RED RETROSPOT WRAP ,25,04/05/2011 09:57,0.42,14307
551728,22962,JAM JAR WITH PINK LID,12,04/05/2011 08:51,0.85,12720
551727,47566,PARTY BUNTING,8,04/05/2011 08:40,4.95,14245
551727,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,04/05/2011 08:40,2.1,14245
551727,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,04/05/2011 08:40,0.83,14245
551727,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,04/05/2011 08:40,0.65,14245
551724,21164,HOME SWEET HOME METAL SIGN ,1,03/05/2011 17:12,2.95,15976
551724,22966,GINGERBREAD MAN COOKIE CUTTER,2,03/05/2011 17:12,1.25,15976
551724,22271,FELTCRAFT DOLL ROSIE,1,03/05/2011 17:12,2.95,15976
551721,21260,FIRST AID TIN,2,03/05/2011 16:49,3.25,14711
551721,22348,TEA BAG PLATE RED RETROSPOT,1,03/05/2011 16:49,0.85,14711
551721,82583,HOT BATHS METAL SIGN,3,03/05/2011 16:49,2.1,14711
551717,22918,HERB MARKER PARSLEY,1,03/05/2011 15:59,0.65,13263
551717,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,03/05/2011 15:59,3.95,13263
551714,21034,REX CASH+CARRY JUMBO SHOPPER,6,03/05/2011 15:15,0.95,16806
551713,22178,VICTORIAN GLASS HANGING T-LIGHT,12,03/05/2011 15:12,1.25,16230
551713,22464,HANGING METAL HEART LANTERN,12,03/05/2011 15:12,1.65,16230
551713,75049L,LARGE CIRCULAR MIRROR MOBILE,6,03/05/2011 15:12,1.25,16230
551702,22662,LUNCH BAG DOLLY GIRL DESIGN,10,03/05/2011 14:16,1.65,13014
551686,82582,AREA PATROLLED METAL SIGN,3,03/05/2011 12:53,2.1,13668
551665,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,03/05/2011 12:35,4.15,17442
551665,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,03/05/2011 12:35,0.42,17442
551661,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,03/05/2011 12:17,3.29,15656
551657,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,03/05/2011 12:12,8.95,14911
551657,21658,GLASS  BEURRE DISH,4,03/05/2011 12:12,3.95,14911
551656,22320,BIRDS MOBILE VINTAGE DESIGN,3,03/05/2011 12:10,5.95,14911
551656,22524,CHILDRENS GARDEN GLOVES BLUE,10,03/05/2011 12:10,1.25,14911
551656,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,03/05/2011 12:10,2.1,14911
551656,21936,RED RETROSPOT PICNIC BAG,5,03/05/2011 12:10,2.95,14911
551655,22197,SMALL POPCORN HOLDER,15,03/05/2011 12:07,0.85,17757
551653,22456,NATURAL SLATE CHALKBOARD LARGE ,6,03/05/2011 12:03,4.95,13282
551653,22083,PAPER CHAIN KIT RETROSPOT,6,03/05/2011 12:03,2.95,13282
551653,21156,RETROSPOT CHILDRENS APRON,8,03/05/2011 12:03,1.95,13282
551653,22728,ALARM CLOCK BAKELIKE PINK,4,03/05/2011 12:03,3.75,13282
551650,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,24,03/05/2011 12:02,0.65,13089
551650,22090,PAPER BUNTING RETROSPOT,12,03/05/2011 12:02,2.95,13089
551650,21507,ELEPHANT  BIRTHDAY CARD  ,12,03/05/2011 12:02,0.42,13089
551623,22423,REGENCY CAKESTAND 3 TIER,2,03/05/2011 11:44,12.75,12843
551616,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,03/05/2011 11:40,5.45,15048
551616,21244,BLUE POLKADOT PLATE ,4,03/05/2011 11:40,1.69,15048
551599,22699,ROSES REGENCY TEACUP AND SAUCER ,6,03/05/2011 11:34,2.95,15696
551599,22501,PICNIC BASKET WICKER LARGE,2,03/05/2011 11:34,9.95,15696
551584,84879,ASSORTED COLOUR BIRD ORNAMENT,8,03/05/2011 11:22,1.69,15620
551584,20725,LUNCH BAG RED RETROSPOT,10,03/05/2011 11:22,1.65,15620
551576,22536,MAGIC DRAWING SLATE PURDEY,60,03/05/2011 11:19,0.36,17857
551566,47566,PARTY BUNTING,50,03/05/2011 11:11,4.15,13113
551564,22457,NATURAL SLATE HEART CHALKBOARD ,12,03/05/2011 10:56,2.95,16609
551564,22617,BAKING SET SPACEBOY DESIGN,3,03/05/2011 10:56,4.95,16609
551564,22978,PANTRY ROLLING PIN,6,03/05/2011 10:56,3.75,16609
551564,20725,LUNCH BAG RED RETROSPOT,10,03/05/2011 10:56,1.65,16609
551564,20711,JUMBO BAG TOYS ,10,03/05/2011 10:56,2.08,16609
551561,22568,FELTCRAFT CUSHION OWL,4,03/05/2011 10:49,3.75,17422
551559,21792,CLASSIC FRENCH STYLE BASKET GREEN ,24,03/05/2011 10:42,3.95,16133
551558,22355,CHARLOTTE BAG SUKI DESIGN,1,03/05/2011 10:41,0.85,17841
551558,20728,LUNCH BAG CARS BLUE,1,03/05/2011 10:41,1.65,17841
551558,22664,TOY TIDY DOLLY GIRL DESIGN,2,03/05/2011 10:41,2.1,17841
551556,23233,WRAP POPPIES  DESIGN,25,03/05/2011 10:30,0.42,14191
551556,15036,ASSORTED COLOURS SILK FAN,24,03/05/2011 10:30,0.83,14191
551549,22654,DELUXE SEWING KIT ,3,03/05/2011 09:46,5.95,17501
551539,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,03/05/2011 08:40,4.15,12598
551534,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,01/05/2011 14:59,0.95,14655
551534,22386,JUMBO BAG PINK POLKADOT,100,01/05/2011 14:59,1.79,14655
551534,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,01/05/2011 14:59,2.08,14655
551531,20675,BLUE POLKADOT BOWL,8,01/05/2011 13:45,1.25,15376
551531,84926F,PSYCHEDELIC TILE COASTER,12,01/05/2011 13:45,1.25,15376
551529,22631,CIRCUS PARADE LUNCH BOX ,24,01/05/2011 13:18,1.95,12524
551529,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,01/05/2011 13:18,0.39,12524
551529,21936,RED RETROSPOT PICNIC BAG,5,01/05/2011 13:18,2.95,12524
551529,22629,SPACEBOY LUNCH BOX ,24,01/05/2011 13:18,1.95,12524
551525,21592,RETROSPOT CIGAR BOX MATCHES ,5,01/05/2011 12:37,1.25,14667
551525,22077,6 RIBBONS RUSTIC CHARM,10,01/05/2011 12:37,1.65,14667
551524,21931,JUMBO STORAGE BAG SUKI,10,01/05/2011 12:35,2.08,16401
551524,47590A,BLUE HAPPY BIRTHDAY BUNTING,4,01/05/2011 12:35,5.45,16401
551520,22341,LOVE GARLAND PAINTED ZINC ,4,01/05/2011 11:55,1.65,13301
551518,21916,SET 12 RETRO WHITE CHALK STICKS,9,01/05/2011 11:36,0.42,15708
551518,71038,WHITE HANGING BEADS CANDLE HOLDER,12,01/05/2011 11:36,5.45,15708
551518,82482,WOODEN PICTURE FRAME WHITE FINISH,12,01/05/2011 11:36,2.55,15708
551518,22192,BLUE DINER WALL CLOCK,1,01/05/2011 11:36,8.5,15708
551518,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,01/05/2011 11:36,0.85,15708
551518,84406B,CREAM CUPID HEARTS COAT HANGER,1,01/05/2011 11:36,4.15,15708
551518,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,01/05/2011 11:36,2.95,15708
551517,79030G,TUMBLER NEW ENGLAND,12,01/05/2011 11:14,0.39,16931
551515,22371,AIRLINE BAG VINTAGE TOKYO 78,12,01/05/2011 10:51,3.95,15606
551507,22993,SET OF 4 PANTRY JELLY MOULDS,12,28/04/2011 18:11,1.25,18272
551462,84879,ASSORTED COLOUR BIRD ORNAMENT,8,28/04/2011 16:11,1.69,15210
551445,22698,PINK REGENCY TEACUP AND SAUCER,20,28/04/2011 15:58,2.95,17991
551440,20728,LUNCH BAG CARS BLUE,1,28/04/2011 15:29,1.65,15311
551440,22355,CHARLOTTE BAG SUKI DESIGN,1,28/04/2011 15:29,0.85,15311
551440,22672,FRENCH BATHROOM SIGN BLUE METAL,2,28/04/2011 15:29,1.65,15311
551440,21327,SKULLS WRITING SET ,2,28/04/2011 15:29,1.65,15311
551438,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,28/04/2011 15:23,2.55,13408
551437,21937,STRAWBERRY   PICNIC BAG,5,28/04/2011 15:13,2.95,13725
551426,16238,PARTY TIME PENCIL ERASERS,28,28/04/2011 14:39,0.21,14022
551421,22487,WHITE WOOD GARDEN PLANT LADDER,1,28/04/2011 14:04,9.95,14077
551418,22706,WRAP COWBOYS  ,25,28/04/2011 13:50,0.42,17893
551418,22499,WOODEN UNION JACK BUNTING,1,28/04/2011 13:50,5.95,17893
551417,22570,FELTCRAFT CUSHION RABBIT,4,28/04/2011 13:41,3.75,15632
551414,21746,SMALL RED RETROSPOT WINDMILL,12,28/04/2011 13:35,1.25,15622
551414,22681,FRENCH BLUE METAL DOOR SIGN 6,10,28/04/2011 13:35,1.25,15622
551414,22294,HEART FILIGREE DOVE  SMALL,24,28/04/2011 13:35,1.25,15622
551399,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1,28/04/2011 13:17,4.25,17874
551399,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,28/04/2011 13:17,4.25,17874
551392,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,28/04/2011 12:07,2.95,13229
551391,22725,ALARM CLOCK BAKELIKE CHOCOLATE,10,28/04/2011 12:06,3.75,15514
551391,22974,CHILDRENS DOLLY GIRL MUG,6,28/04/2011 12:06,1.65,15514
551390,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,28/04/2011 12:03,1.65,15143
551385,22916,HERB MARKER THYME,6,28/04/2011 11:38,0.65,16814
551385,22921,HERB MARKER CHIVES ,6,28/04/2011 11:38,0.65,16814
551384,21212,PACK OF 72 RETROSPOT CAKE CASES,24,28/04/2011 11:31,0.55,15223
551352,22966,GINGERBREAD MAN COOKIE CUTTER,12,28/04/2011 10:20,1.25,16637
551352,22699,ROSES REGENCY TEACUP AND SAUCER ,6,28/04/2011 10:20,2.95,16637
551351,22335,HEART DECORATION PAINTED ZINC ,24,28/04/2011 10:20,0.55,14298
551351,22804,CANDLEHOLDER PINK HANGING HEART,32,28/04/2011 10:20,2.55,14298
551351,21326,AGED GLASS SILVER T-LIGHT HOLDER,36,28/04/2011 10:20,0.55,14298
551349,21535,RED RETROSPOT SMALL MILK JUG,6,28/04/2011 10:03,2.55,14740
551347,84313C,ORANGE TV TRAY TABLE ,6,28/04/2011 09:20,1.95,15768
551346,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,28/04/2011 09:12,1.65,12362
551343,47566,PARTY BUNTING,8,28/04/2011 08:57,4.95,16187
551337,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,27/04/2011 16:54,7.95,16418
551315,85152,HAND OVER THE CHOCOLATE   SIGN ,12,27/04/2011 15:08,2.1,17725
551305,21096,SET/6 FRUIT SALAD  PAPER PLATES,24,27/04/2011 14:58,0.39,16145
551294,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,36,27/04/2011 14:43,0.85,13468
551291,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,24,27/04/2011 14:26,0.64,14298
551289,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,27/04/2011 14:18,2.08,18226
551289,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,27/04/2011 14:18,1.95,18226
551289,84978,HANGING HEART JAR T-LIGHT HOLDER,24,27/04/2011 14:18,1.25,18226
551284,48138,DOORMAT UNION FLAG,1,27/04/2011 14:05,7.95,15005
551284,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,27/04/2011 14:05,6.95,15005
551284,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4,27/04/2011 14:05,1.49,15005
551283,84988,SET OF 72 PINK HEART PAPER DOILIES,1,27/04/2011 14:01,1.45,16755
